filename,foldername,labels
Kannada-858.wav,Kannada,1
Telugu-30.wav,Telugu,3
Tamil-477.wav,Tamil,2
Hindi-852.wav,Hindi,0
Telugu-504.wav,Telugu,3
Hindi-79.wav,Hindi,0
Tamil-298.wav,Tamil,2
Telugu-911.wav,Telugu,3
Hindi-653.wav,Hindi,0
Telugu-301.wav,Telugu,3
Hindi-32.wav,Hindi,0
Hindi-752.wav,Hindi,0
Hindi-616.wav,Hindi,0
Hindi-230.wav,Hindi,0
Telugu-935.wav,Telugu,3
Tamil-358.wav,Tamil,2
Telugu-135.wav,Telugu,3
Hindi-316.wav,Hindi,0
Tamil-886.wav,Tamil,2
Hindi-98.wav,Hindi,0
Tamil-812.wav,Tamil,2
Tamil-930.wav,Tamil,2
Kannada-105.wav,Kannada,1
Kannada-397.wav,Kannada,1
Hindi-104.wav,Hindi,0
Kannada-520.wav,Kannada,1
Kannada-740.wav,Kannada,1
Hindi-759.wav,Hindi,0
Kannada-640.wav,Kannada,1
Hindi-239.wav,Hindi,0
Telugu-656.wav,Telugu,3
Hindi-829.wav,Hindi,0
Kannada-890.wav,Kannada,1
Tamil-201.wav,Tamil,2
Hindi-600.wav,Hindi,0
Kannada-338.wav,Kannada,1
Kannada-834.wav,Kannada,1
Telugu-78.wav,Telugu,3
Tamil-676.wav,Tamil,2
Telugu-925.wav,Telugu,3
Hindi-395.wav,Hindi,0
Telugu-901.wav,Telugu,3
Hindi-198.wav,Hindi,0
Telugu-97.wav,Telugu,3
Hindi-907.wav,Hindi,0
Kannada-29.wav,Kannada,1
Tamil-380.wav,Tamil,2
Tamil-607.wav,Tamil,2
Telugu-10.wav,Telugu,3
Kannada-697.wav,Kannada,1
Kannada-122.wav,Kannada,1
Kannada-951.wav,Kannada,1
Hindi-185.wav,Hindi,0
Telugu-229.wav,Telugu,3
Telugu-797.wav,Telugu,3
Kannada-472.wav,Kannada,1
Kannada-731.wav,Kannada,1
Telugu-535.wav,Telugu,3
Hindi-359.wav,Hindi,0
Telugu-139.wav,Telugu,3
Telugu-894.wav,Telugu,3
Tamil-908.wav,Tamil,2
Tamil-448.wav,Tamil,2
Tamil-356.wav,Tamil,2
Telugu-937.wav,Telugu,3
Tamil-751.wav,Tamil,2
Kannada-216.wav,Kannada,1
Tamil-990.wav,Tamil,2
Hindi-21.wav,Hindi,0
Telugu-383.wav,Telugu,3
Kannada-510.wav,Kannada,1
Kannada-70.wav,Kannada,1
Tamil-292.wav,Tamil,2
Tamil-431.wav,Tamil,2
Tamil-102.wav,Tamil,2
Hindi-136.wav,Hindi,0
Kannada-996.wav,Kannada,1
Hindi-697.wav,Hindi,0
Tamil-903.wav,Tamil,2
Tamil-741.wav,Tamil,2
Hindi-273.wav,Hindi,0
Telugu-810.wav,Telugu,3
Telugu-831.wav,Telugu,3
Kannada-726.wav,Kannada,1
Tamil-81.wav,Tamil,2
Hindi-58.wav,Hindi,0
Telugu-406.wav,Telugu,3
Hindi-214.wav,Hindi,0
Tamil-53.wav,Tamil,2
Hindi-849.wav,Hindi,0
Tamil-835.wav,Tamil,2
Telugu-634.wav,Telugu,3
Telugu-358.wav,Telugu,3
Telugu-377.wav,Telugu,3
Tamil-667.wav,Tamil,2
Telugu-938.wav,Telugu,3
Tamil-438.wav,Tamil,2
Hindi-813.wav,Hindi,0
Kannada-714.wav,Kannada,1
Hindi-323.wav,Hindi,0
Hindi-689.wav,Hindi,0
Hindi-860.wav,Hindi,0
Hindi-272.wav,Hindi,0
Hindi-741.wav,Hindi,0
Telugu-16.wav,Telugu,3
Kannada-361.wav,Kannada,1
Hindi-378.wav,Hindi,0
Telugu-273.wav,Telugu,3
Kannada-930.wav,Kannada,1
Kannada-277.wav,Kannada,1
Tamil-367.wav,Tamil,2
Telugu-177.wav,Telugu,3
