filename,foldername,labels
Hindi-172.wav,Hindi,0
Hindi-131.wav,Hindi,0
Hindi-125.wav,Hindi,0
Hindi-119.wav,Hindi,0
Hindi-247.wav,Hindi,0
Hindi-253.wav,Hindi,0
Hindi-252.wav,Hindi,0
Hindi-246.wav,Hindi,0
Hindi-118.wav,Hindi,0
Hindi-124.wav,Hindi,0
Hindi-130.wav,Hindi,0
Hindi-129.wav,Hindi,0
Hindi-115.wav,Hindi,0
Hindi-100.wav,Hindi,0
Hindi-114.wav,Hindi,0
Hindi-133.wav,Hindi,0
Hindi-128.wav,Hindi,0
Hindi-116.wav,Hindi,0
Hindi-248.wav,Hindi,0
Hindi-249.wav,Hindi,0
Hindi-117.wav,Hindi,0
Hindi-103.wav,Hindi,0
Hindi-107.wav,Hindi,0
Hindi-113.wav,Hindi,0
Hindi-258.wav,Hindi,0
Hindi-112.wav,Hindi,0
Hindi-106.wav,Hindi,0
Hindi-110.wav,Hindi,0
Hindi-104.wav,Hindi,0
Hindi-138.wav,Hindi,0
Hindi-139.wav,Hindi,0
Hindi-102.wav,Hindi,0
Hindi-105.wav,Hindi,0
Hindi-251.wav,Hindi,0
Hindi-244.wav,Hindi,0
Hindi-236.wav,Hindi,0
Hindi-223.wav,Hindi,0
Hindi-237.wav,Hindi,0
Hindi-233.wav,Hindi,0
Hindi-227.wav,Hindi,0
Hindi-226.wav,Hindi,0
Hindi-232.wav,Hindi,0
Hindi-193.wav,Hindi,0
Hindi-187.wav,Hindi,0
Hindi-191.wav,Hindi,0
Hindi-185.wav,Hindi,0
Hindi-224.wav,Hindi,0
Hindi-230.wav,Hindi,0
Hindi-218.wav,Hindi,0
Hindi-245.wav,Hindi,0
Hindi-219.wav,Hindi,0
Hindi-225.wav,Hindi,0
Hindi-184.wav,Hindi,0
Hindi-190.wav,Hindi,0
Hindi-242.wav,Hindi,0
Hindi-256.wav,Hindi,0
Hindi-257.wav,Hindi,0
Hindi-243.wav,Hindi,0
Hindi-255.wav,Hindi,0
Hindi-241.wav,Hindi,0
Hindi-240.wav,Hindi,0
Hindi-254.wav,Hindi,0
Hindi-136.wav,Hindi,0
Hindi-132.wav,Hindi,0
Hindi-250.wav,Hindi,0
Hindi-231.wav,Hindi,0
Hindi-111.wav,Hindi,0
Hindi-127.wav,Hindi,0
Hindi-162.wav,Hindi,0
Hindi-158.wav,Hindi,0
Hindi-212.wav,Hindi,0
Hindi-206.wav,Hindi,0
Hindi-70.wav,Hindi,0
Hindi-64.wav,Hindi,0
Hindi-58.wav,Hindi,0
Hindi-59.wav,Hindi,0
Hindi-65.wav,Hindi,0
Hindi-71.wav,Hindi,0
Hindi-207.wav,Hindi,0
Hindi-213.wav,Hindi,0
Hindi-159.wav,Hindi,0
Hindi-171.wav,Hindi,0
Hindi-165.wav,Hindi,0
Hindi-173.wav,Hindi,0
Hindi-167.wav,Hindi,0
Hindi-198.wav,Hindi,0
Hindi-176.wav,Hindi,0
Hindi-199.wav,Hindi,0
Hindi-204.wav,Hindi,0
Hindi-210.wav,Hindi,0
Hindi-99.wav,Hindi,0
Hindi-238.wav,Hindi,0
Hindi-170.wav,Hindi,0
Hindi-66.wav,Hindi,0
Hindi-73.wav,Hindi,0
Hindi-67.wav,Hindi,0
Hindi-98.wav,Hindi,0
Hindi-239.wav,Hindi,0
Hindi-211.wav,Hindi,0
Hindi-205.wav,Hindi,0
Hindi-72.wav,Hindi,0
Hindi-164.wav,Hindi,0
Hindi-166.wav,Hindi,0
Hindi-63.wav,Hindi,0
Hindi-189.wav,Hindi,0
Hindi-228.wav,Hindi,0
Hindi-89.wav,Hindi,0
Hindi-200.wav,Hindi,0
Hindi-214.wav,Hindi,0
Hindi-62.wav,Hindi,0
Hindi-76.wav,Hindi,0
Hindi-77.wav,Hindi,0
Hindi-148.wav,Hindi,0
Hindi-215.wav,Hindi,0
Hindi-201.wav,Hindi,0
Hindi-229.wav,Hindi,0
Hindi-88.wav,Hindi,0
Hindi-163.wav,Hindi,0
Hindi-177.wav,Hindi,0
Hindi-188.wav,Hindi,0
Hindi-161.wav,Hindi,0
Hindi-160.wav,Hindi,0
Hindi-174.wav,Hindi,0
Hindi-216.wav,Hindi,0
Hindi-202.wav,Hindi,0
Hindi-149.wav,Hindi,0
Hindi-74.wav,Hindi,0
Hindi-60.wav,Hindi,0
Hindi-48.wav,Hindi,0
Hindi-75.wav,Hindi,0
Hindi-49.wav,Hindi,0
Hindi-203.wav,Hindi,0
Hindi-217.wav,Hindi,0
Hindi-175.wav,Hindi,0
Hindi-61.wav,Hindi,0
Kannada-84.wav,Kannada,1
Kannada-57.wav,Kannada,1
Kannada-43.wav,Kannada,1
Kannada-47.wav,Kannada,1
Kannada-53.wav,Kannada,1
Kannada-128.wav,Kannada,1
Kannada-82.wav,Kannada,1
Kannada-100.wav,Kannada,1
Kannada-114.wav,Kannada,1
Kannada-115.wav,Kannada,1
Kannada-101.wav,Kannada,1
