filename,foldername,labels
Hindi-99.wav,Hindi,0
Hindi-85.wav,Hindi,0
Hindi-91.wav,Hindi,0
Hindi-46.wav,Hindi,0
Hindi-52.wav,Hindi,0
Hindi-53.wav,Hindi,0
Hindi-47.wav,Hindi,0
Hindi-90.wav,Hindi,0
Hindi-84.wav,Hindi,0
Hindi-6.wav,Hindi,0
Hindi-108.wav,Hindi,0
Hindi-134.wav,Hindi,0
Hindi-120.wav,Hindi,0
Hindi-20.wav,Hindi,0
Hindi-34.wav,Hindi,0
Hindi-5.wav,Hindi,0
Hindi-35.wav,Hindi,0
Hindi-121.wav,Hindi,0
Hindi-109.wav,Hindi,0
Hindi-123.wav,Hindi,0
Hindi-37.wav,Hindi,0
Hindi-23.wav,Hindi,0
Hindi-22.wav,Hindi,0
Hindi-36.wav,Hindi,0
Hindi-122.wav,Hindi,0
Hindi-126.wav,Hindi,0
Hindi-132.wav,Hindi,0
Hindi-32.wav,Hindi,0
Hindi-26.wav,Hindi,0
Hindi-27.wav,Hindi,0
Hindi-33.wav,Hindi,0
Hindi-21.wav,Hindi,0
Hindi-133.wav,Hindi,0
Hindi-93.wav,Hindi,0
Hindi-50.wav,Hindi,0
Hindi-2.wav,Hindi,0
Hindi-80.wav,Hindi,0
Hindi-94.wav,Hindi,0
Hindi-43.wav,Hindi,0
Hindi-57.wav,Hindi,0
Hindi-56.wav,Hindi,0
Hindi-42.wav,Hindi,0
Hindi-95.wav,Hindi,0
Hindi-81.wav,Hindi,0
Hindi-3.wav,Hindi,0
Hindi-1.wav,Hindi,0
Hindi-97.wav,Hindi,0
Hindi-83.wav,Hindi,0
Hindi-68.wav,Hindi,0
Hindi-87.wav,Hindi,0
Hindi-54.wav,Hindi,0
Hindi-41.wav,Hindi,0
Hindi-55.wav,Hindi,0
Hindi-69.wav,Hindi,0
Hindi-82.wav,Hindi,0
Hindi-96.wav,Hindi,0
Hindi-0.wav,Hindi,0
Hindi-4.wav,Hindi,0
Hindi-92.wav,Hindi,0
Hindi-86.wav,Hindi,0
Hindi-51.wav,Hindi,0
Hindi-45.wav,Hindi,0
Hindi-79.wav,Hindi,0
Hindi-78.wav,Hindi,0
Hindi-44.wav,Hindi,0
Hindi-40.wav,Hindi,0
Hindi-127.wav,Hindi,0
Hindi-7.wav,Hindi,0
Hindi-125.wav,Hindi,0
Hindi-10.wav,Hindi,0
Hindi-38.wav,Hindi,0
Hindi-39.wav,Hindi,0
Hindi-11.wav,Hindi,0
Hindi-105.wav,Hindi,0
Hindi-111.wav,Hindi,0
Hindi-89.wav,Hindi,0
Hindi-62.wav,Hindi,0
Hindi-76.wav,Hindi,0
Hindi-77.wav,Hindi,0
Hindi-63.wav,Hindi,0
Hindi-88.wav,Hindi,0
Hindi-8.wav,Hindi,0
Hindi-49.wav,Hindi,0
Hindi-75.wav,Hindi,0
Hindi-61.wav,Hindi,0
Hindi-60.wav,Hindi,0
Hindi-131.wav,Hindi,0
Hindi-72.wav,Hindi,0
Hindi-73.wav,Hindi,0
Hindi-67.wav,Hindi,0
Hindi-98.wav,Hindi,0
Hindi-71.wav,Hindi,0
Hindi-104.wav,Hindi,0
Hindi-65.wav,Hindi,0
Hindi-58.wav,Hindi,0
Hindi-64.wav,Hindi,0
Hindi-70.wav,Hindi,0
Hindi-9.wav,Hindi,0
Hindi-48.wav,Hindi,0
Hindi-74.wav,Hindi,0
Hindi-59.wav,Hindi,0
Hindi-110.wav,Hindi,0
Hindi-66.wav,Hindi,0
Hindi-124.wav,Hindi,0
Hindi-119.wav,Hindi,0
Hindi-25.wav,Hindi,0
Hindi-31.wav,Hindi,0
Hindi-19.wav,Hindi,0
Hindi-18.wav,Hindi,0
Hindi-30.wav,Hindi,0
Hindi-24.wav,Hindi,0
Hindi-118.wav,Hindi,0
Hindi-106.wav,Hindi,0
Hindi-130.wav,Hindi,0
Hindi-129.wav,Hindi,0
Hindi-115.wav,Hindi,0
Hindi-101.wav,Hindi,0
Hindi-15.wav,Hindi,0
Hindi-14.wav,Hindi,0
Hindi-29.wav,Hindi,0
Hindi-100.wav,Hindi,0
Hindi-112.wav,Hindi,0
Hindi-12.wav,Hindi,0
Hindi-13.wav,Hindi,0
Hindi-113.wav,Hindi,0
Hindi-28.wav,Hindi,0
Hindi-103.wav,Hindi,0
Hindi-117.wav,Hindi,0
Hindi-107.wav,Hindi,0
Hindi-16.wav,Hindi,0
Hindi-116.wav,Hindi,0
Hindi-102.wav,Hindi,0
Hindi-128.wav,Hindi,0
Hindi-114.wav,Hindi,0
Hindi-17.wav,Hindi,0
Kannada-47.wav,Kannada,1
Kannada-110.wav,Kannada,1
Kannada-104.wav,Kannada,1
Kannada-57.wav,Kannada,1
Kannada-43.wav,Kannada,1
Kannada-53.wav,Kannada,1
Kannada-82.wav,Kannada,1
Kannada-128.wav,Kannada,1
Kannada-90.wav,Kannada,1
Kannada-100.wav,Kannada,1
Kannada-114.wav,Kannada,1
Kannada-115.wav,Kannada,1
