filename,foldername,labels
Telugu-580.wav,Telugu,3
Telugu-517.wav,Telugu,3
Telugu-716.wav,Telugu,3
Tamil-994.wav,Tamil,2
Hindi-566.wav,Hindi,0
Telugu-562.wav,Telugu,3
Hindi-991.wav,Hindi,0
Hindi-348.wav,Hindi,0
Telugu-820.wav,Telugu,3
Kannada-815.wav,Kannada,1
Tamil-992.wav,Tamil,2
Tamil-684.wav,Tamil,2
Tamil-563.wav,Tamil,2
Telugu-884.wav,Telugu,3
Tamil-925.wav,Tamil,2
Kannada-272.wav,Kannada,1
Tamil-358.wav,Tamil,2
Hindi-675.wav,Hindi,0
Hindi-576.wav,Hindi,0
Hindi-965.wav,Hindi,0
Tamil-270.wav,Tamil,2
Tamil-799.wav,Tamil,2
Kannada-600.wav,Kannada,1
Hindi-611.wav,Hindi,0
Hindi-863.wav,Hindi,0
Telugu-917.wav,Telugu,3
Hindi-805.wav,Hindi,0
Telugu-944.wav,Telugu,3
Tamil-974.wav,Tamil,2
Tamil-163.wav,Tamil,2
Tamil-574.wav,Tamil,2
Telugu-313.wav,Telugu,3
Telugu-99.wav,Telugu,3
Kannada-728.wav,Kannada,1
Tamil-736.wav,Tamil,2
Hindi-951.wav,Hindi,0
Telugu-979.wav,Telugu,3
Kannada-688.wav,Kannada,1
Tamil-669.wav,Tamil,2
Kannada-574.wav,Kannada,1
Tamil-709.wav,Tamil,2
Kannada-800.wav,Kannada,1
Hindi-471.wav,Hindi,0
Kannada-273.wav,Kannada,1
Telugu-476.wav,Telugu,3
Tamil-758.wav,Tamil,2
Tamil-164.wav,Tamil,2
Hindi-914.wav,Hindi,0
Hindi-998.wav,Hindi,0
Telugu-922.wav,Telugu,3
Telugu-259.wav,Telugu,3
Telugu-512.wav,Telugu,3
Kannada-561.wav,Kannada,1
Telugu-506.wav,Telugu,3
Hindi-364.wav,Hindi,0
Hindi-849.wav,Hindi,0
Kannada-299.wav,Kannada,1
Tamil-681.wav,Tamil,2
Telugu-806.wav,Telugu,3
Hindi-667.wav,Hindi,0
Telugu-616.wav,Telugu,3
Telugu-930.wav,Telugu,3
Telugu-810.wav,Telugu,3
Hindi-872.wav,Hindi,0
Kannada-991.wav,Kannada,1
Tamil-703.wav,Tamil,2
Tamil-414.wav,Tamil,2
Hindi-508.wav,Hindi,0
Hindi-677.wav,Hindi,0
Telugu-410.wav,Telugu,3
Telugu-564.wav,Telugu,3
Telugu-666.wav,Telugu,3
Kannada-466.wav,Kannada,1
Kannada-548.wav,Kannada,1
Tamil-388.wav,Tamil,2
Kannada-564.wav,Kannada,1
Telugu-273.wav,Telugu,3
Tamil-370.wav,Tamil,2
Hindi-483.wav,Hindi,0
Telugu-790.wav,Telugu,3
Tamil-967.wav,Tamil,2
Kannada-973.wav,Kannada,1
Hindi-712.wav,Hindi,0
Tamil-349.wav,Tamil,2
Hindi-729.wav,Hindi,0
Hindi-313.wav,Hindi,0
Telugu-110.wav,Telugu,3
Hindi-819.wav,Hindi,0
Tamil-760.wav,Tamil,2
Telugu-665.wav,Telugu,3
Kannada-756.wav,Kannada,1
Telugu-458.wav,Telugu,3
