filename,foldername,labels
Hindi-416.wav,Hindi,0
Hindi-860.wav,Hindi,0
Hindi-848.wav,Hindi,0
Hindi-690.wav,Hindi,0
Hindi-684.wav,Hindi,0
Hindi-727.wav,Hindi,0
Hindi-733.wav,Hindi,0
Hindi-900.wav,Hindi,0
Hindi-914.wav,Hindi,0
Hindi-928.wav,Hindi,0
Hindi-519.wav,Hindi,0
Hindi-525.wav,Hindi,0
Hindi-243.wav,Hindi,0
Hindi-257.wav,Hindi,0
Hindi-531.wav,Hindi,0
Hindi-21.wav,Hindi,0
Hindi-280.wav,Hindi,0
Hindi-294.wav,Hindi,0
Hindi-35.wav,Hindi,0
Hindi-295.wav,Hindi,0
Hindi-34.wav,Hindi,0
Hindi-20.wav,Hindi,0
Hindi-281.wav,Hindi,0
Hindi-256.wav,Hindi,0
Hindi-530.wav,Hindi,0
Hindi-524.wav,Hindi,0
Hindi-242.wav,Hindi,0
Hindi-518.wav,Hindi,0
Hindi-874.wav,Hindi,0
Hindi-929.wav,Hindi,0
Hindi-121.wav,Hindi,0
Hindi-653.wav,Hindi,0
Hindi-719.wav,Hindi,0
Hindi-692.wav,Hindi,0
Hindi-686.wav,Hindi,0
Hindi-876.wav,Hindi,0
Hindi-862.wav,Hindi,0
Hindi-889.wav,Hindi,0
Hindi-651.wav,Hindi,0
Hindi-137.wav,Hindi,0
Hindi-123.wav,Hindi,0
Hindi-645.wav,Hindi,0
Hindi-679.wav,Hindi,0
Hindi-490.wav,Hindi,0
Hindi-484.wav,Hindi,0
Hindi-335.wav,Hindi,0
Hindi-453.wav,Hindi,0
Hindi-447.wav,Hindi,0
Hindi-321.wav,Hindi,0
Hindi-309.wav,Hindi,0
Hindi-479.wav,Hindi,0
Hindi-451.wav,Hindi,0
Hindi-337.wav,Hindi,0
Hindi-323.wav,Hindi,0
Hindi-445.wav,Hindi,0
Hindi-492.wav,Hindi,0
Hindi-486.wav,Hindi,0
Hindi-109.wav,Hindi,0
Hindi-135.wav,Hindi,0
Hindi-647.wav,Hindi,0
Hindi-915.wav,Hindi,0
Hindi-901.wav,Hindi,0
Hindi-732.wav,Hindi,0
Hindi-6.wav,Hindi,0
Hindi-812.wav,Hindi,0
Hindi-806.wav,Hindi,0
Hindi-999.wav,Hindi,0
Hindi-741.wav,Hindi,0
Hindi-755.wav,Hindi,0
Hindi-769.wav,Hindi,0
Hindi-782.wav,Hindi,0
Hindi-796.wav,Hindi,0
Hindi-966.wav,Hindi,0
Hindi-972.wav,Hindi,0
Hindi-543.wav,Hindi,0
Hindi-84.wav,Hindi,0
Hindi-225.wav,Hindi,0
Hindi-231.wav,Hindi,0
Hindi-90.wav,Hindi,0
Hindi-557.wav,Hindi,0
Hindi-219.wav,Hindi,0
Hindi-47.wav,Hindi,0
Hindi-580.wav,Hindi,0
Hindi-594.wav,Hindi,0
Hindi-53.wav,Hindi,0
Hindi-52.wav,Hindi,0
Hindi-595.wav,Hindi,0
Hindi-581.wav,Hindi,0
Hindi-46.wav,Hindi,0
Hindi-218.wav,Hindi,0
Hindi-184.wav,Hindi,0
Hindi-190.wav,Hindi,0
Hindi-609.wav,Hindi,0
Hindi-147.wav,Hindi,0
Hindi-726.wav,Hindi,0
Hindi-685.wav,Hindi,0
Hindi-691.wav,Hindi,0
Hindi-849.wav,Hindi,0
Hindi-861.wav,Hindi,0
Hindi-875.wav,Hindi,0
Hindi-646.wav,Hindi,0
Hindi-120.wav,Hindi,0
Hindi-134.wav,Hindi,0
Hindi-652.wav,Hindi,0
Hindi-108.wav,Hindi,0
Hindi-487.wav,Hindi,0
Hindi-493.wav,Hindi,0
Hindi-731.wav,Hindi,0
Hindi-322.wav,Hindi,0
Hindi-450.wav,Hindi,0
Hindi-336.wav,Hindi,0
Hindi-478.wav,Hindi,0
Hindi-437.wav,Hindi,0
Hindi-351.wav,Hindi,0
Hindi-345.wav,Hindi,0
Hindi-423.wav,Hindi,0
Hindi-379.wav,Hindi,0
Hindi-392.wav,Hindi,0
Hindi-386.wav,Hindi,0
Hindi-153.wav,Hindi,0
Hindi-635.wav,Hindi,0
Hindi-621.wav,Hindi,0
Hindi-444.wav,Hindi,0
Hindi-230.wav,Hindi,0
Hindi-725.wav,Hindi,0
Hindi-902.wav,Hindi,0
Hindi-669.wav,Hindi,0
Hindi-682.wav,Hindi,0
Hindi-696.wav,Hindi,0
Hindi-866.wav,Hindi,0
Hindi-872.wav,Hindi,0
Hindi-735.wav,Hindi,0
Hindi-721.wav,Hindi,0
Hindi-709.wav,Hindi,0
Hindi-912.wav,Hindi,0
Hindi-906.wav,Hindi,0
Hindi-251.wav,Hindi,0
Hindi-537.wav,Hindi,0
Hindi-523.wav,Hindi,0
Hindi-245.wav,Hindi,0
Hindi-279.wav,Hindi,0
Hindi-292.wav,Hindi,0
Hindi-33.wav,Hindi,0
Hindi-27.wav,Hindi,0
Hindi-286.wav,Hindi,0
Hindi-26.wav,Hindi,0
Hindi-287.wav,Hindi,0
