filename,foldername,labels
Telugu-144.wav,Telugu,3
Tamil-153.wav,Tamil,2
Kannada-57.wav,Kannada,1
Tamil-243.wav,Tamil,2
Telugu-38.wav,Telugu,3
Tamil-96.wav,Tamil,2
Hindi-135.wav,Hindi,0
Tamil-106.wav,Tamil,2
Hindi-156.wav,Hindi,0
Telugu-160.wav,Telugu,3
Telugu-207.wav,Telugu,3
Tamil-149.wav,Tamil,2
Kannada-3.wav,Kannada,1
Hindi-93.wav,Hindi,0
Telugu-129.wav,Telugu,3
Hindi-187.wav,Hindi,0
Tamil-173.wav,Tamil,2
Hindi-1.wav,Hindi,0
Hindi-203.wav,Hindi,0
Hindi-194.wav,Hindi,0
Kannada-71.wav,Kannada,1
Tamil-31.wav,Tamil,2
Telugu-142.wav,Telugu,3
Kannada-76.wav,Kannada,1
Tamil-179.wav,Tamil,2
Tamil-187.wav,Tamil,2
Hindi-5.wav,Hindi,0
Hindi-62.wav,Hindi,0
Kannada-33.wav,Kannada,1
Tamil-45.wav,Tamil,2
Kannada-131.wav,Kannada,1
Telugu-174.wav,Telugu,3
Tamil-85.wav,Tamil,2
Hindi-2.wav,Hindi,0
Telugu-2.wav,Telugu,3
Telugu-208.wav,Telugu,3
Telugu-179.wav,Telugu,3
Tamil-26.wav,Tamil,2
Hindi-83.wav,Hindi,0
Telugu-8.wav,Telugu,3
Hindi-106.wav,Hindi,0
Telugu-218.wav,Telugu,3
Telugu-138.wav,Telugu,3
Telugu-18.wav,Telugu,3
Telugu-39.wav,Telugu,3
Telugu-226.wav,Telugu,3
Telugu-22.wav,Telugu,3
Tamil-5.wav,Tamil,2
Kannada-201.wav,Kannada,1
Hindi-144.wav,Hindi,0
Tamil-39.wav,Tamil,2
Hindi-134.wav,Hindi,0
Tamil-238.wav,Tamil,2
Tamil-3.wav,Tamil,2
Kannada-168.wav,Kannada,1
Tamil-48.wav,Tamil,2
Tamil-44.wav,Tamil,2
Hindi-73.wav,Hindi,0
Hindi-177.wav,Hindi,0
Tamil-133.wav,Tamil,2
Tamil-217.wav,Tamil,2
Kannada-241.wav,Kannada,1
Telugu-217.wav,Telugu,3
Hindi-32.wav,Hindi,0
Kannada-7.wav,Kannada,1
Kannada-180.wav,Kannada,1
Kannada-112.wav,Kannada,1
Tamil-53.wav,Tamil,2
Kannada-184.wav,Kannada,1
Hindi-88.wav,Hindi,0
Tamil-86.wav,Tamil,2
Kannada-72.wav,Kannada,1
Hindi-147.wav,Hindi,0
Tamil-70.wav,Tamil,2
Hindi-173.wav,Hindi,0
Telugu-74.wav,Telugu,3
Kannada-31.wav,Kannada,1
Tamil-22.wav,Tamil,2
Telugu-7.wav,Telugu,3
Telugu-238.wav,Telugu,3
Telugu-123.wav,Telugu,3
Kannada-124.wav,Kannada,1
Tamil-241.wav,Tamil,2
Kannada-221.wav,Kannada,1
Telugu-79.wav,Telugu,3
Telugu-46.wav,Telugu,3
Telugu-156.wav,Telugu,3
Hindi-43.wav,Hindi,0
Tamil-229.wav,Tamil,2
Hindi-139.wav,Hindi,0
Hindi-137.wav,Hindi,0
Telugu-70.wav,Telugu,3
Telugu-205.wav,Telugu,3
Kannada-137.wav,Kannada,1
Tamil-145.wav,Tamil,2
Hindi-89.wav,Hindi,0
Telugu-203.wav,Telugu,3
Tamil-13.wav,Tamil,2
Telugu-189.wav,Telugu,3
Hindi-165.wav,Hindi,0
Kannada-96.wav,Kannada,1
Hindi-91.wav,Hindi,0
Kannada-107.wav,Kannada,1
Hindi-68.wav,Hindi,0
Telugu-143.wav,Telugu,3
Telugu-11.wav,Telugu,3
Telugu-78.wav,Telugu,3
Tamil-15.wav,Tamil,2
Telugu-193.wav,Telugu,3
Hindi-51.wav,Hindi,0
Hindi-140.wav,Hindi,0
Hindi-79.wav,Hindi,0
Hindi-224.wav,Hindi,0
Kannada-149.wav,Kannada,1
Hindi-82.wav,Hindi,0
Tamil-79.wav,Tamil,2
Tamil-126.wav,Tamil,2
Hindi-191.wav,Hindi,0
Hindi-58.wav,Hindi,0
Telugu-257.wav,Telugu,3
Kannada-13.wav,Kannada,1
Telugu-31.wav,Telugu,3
Tamil-29.wav,Tamil,2
Telugu-110.wav,Telugu,3
Telugu-133.wav,Telugu,3
Hindi-166.wav,Hindi,0
Hindi-153.wav,Hindi,0
Telugu-243.wav,Telugu,3
Kannada-26.wav,Kannada,1
Tamil-175.wav,Tamil,2
Kannada-155.wav,Kannada,1
Kannada-156.wav,Kannada,1
Tamil-226.wav,Tamil,2
Kannada-86.wav,Kannada,1
Telugu-4.wav,Telugu,3
Hindi-127.wav,Hindi,0
Hindi-123.wav,Hindi,0
Kannada-37.wav,Kannada,1
Telugu-23.wav,Telugu,3
Tamil-118.wav,Tamil,2
Kannada-234.wav,Kannada,1
Tamil-186.wav,Tamil,2
Tamil-200.wav,Tamil,2
Tamil-248.wav,Tamil,2
Telugu-136.wav,Telugu,3
Hindi-245.wav,Hindi,0
Kannada-66.wav,Kannada,1
Hindi-23.wav,Hindi,0
Hindi-84.wav,Hindi,0
Hindi-24.wav,Hindi,0
Telugu-131.wav,Telugu,3
Hindi-141.wav,Hindi,0
Telugu-232.wav,Telugu,3
Tamil-28.wav,Tamil,2
Kannada-136.wav,Kannada,1
Tamil-182.wav,Tamil,2
Tamil-212.wav,Tamil,2
Tamil-56.wav,Tamil,2
Telugu-28.wav,Telugu,3
Hindi-138.wav,Hindi,0
Telugu-115.wav,Telugu,3
Tamil-147.wav,Tamil,2
Kannada-224.wav,Kannada,1
Kannada-43.wav,Kannada,1
Hindi-90.wav,Hindi,0
Hindi-164.wav,Hindi,0
Telugu-246.wav,Telugu,3
Telugu-247.wav,Telugu,3
Telugu-64.wav,Telugu,3
Kannada-252.wav,Kannada,1
Kannada-198.wav,Kannada,1
Telugu-258.wav,Telugu,3
Telugu-229.wav,Telugu,3
Telugu-62.wav,Telugu,3
Kannada-214.wav,Kannada,1
Telugu-221.wav,Telugu,3
Kannada-147.wav,Kannada,1
Kannada-93.wav,Kannada,1
Hindi-256.wav,Hindi,0
Tamil-210.wav,Tamil,2
Telugu-29.wav,Telugu,3
Hindi-110.wav,Hindi,0
Telugu-99.wav,Telugu,3
Hindi-97.wav,Hindi,0
Tamil-198.wav,Tamil,2
Hindi-231.wav,Hindi,0
Telugu-16.wav,Telugu,3
Kannada-11.wav,Kannada,1
Kannada-64.wav,Kannada,1
Tamil-224.wav,Tamil,2
Tamil-232.wav,Tamil,2
Tamil-193.wav,Tamil,2
Kannada-171.wav,Kannada,1
Hindi-22.wav,Hindi,0
Hindi-17.wav,Hindi,0
Telugu-190.wav,Telugu,3
Tamil-204.wav,Tamil,2
Tamil-206.wav,Tamil,2
Kannada-108.wav,Kannada,1
Telugu-1.wav,Telugu,3
Telugu-255.wav,Telugu,3
Kannada-80.wav,Kannada,1
